End use,CDIV,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
water heating,6,0.0,0.306254339335228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1638754901477376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2998175617053731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2300526088116612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
water heating,7,0.0,0.0,0.1502585572114832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0383777732952521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1719065673778212,0.0,0.0,0.0,0.0,0.0,0.0,0.6394571021154433,0.0,0.0,0.0,0.0,0.0,0.0,0.0
water heating,8,0.0,0.0,0.0,0.1506574438134098,0.0,0.2780798829997643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0726043496148238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2140557747639949,0.0,0.0,0.0,0.0,0.0,0.1094033891503273,0.0671566064359197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0463418691221065,0.0,0.0,0.0,0.0,0.0,0.0617006840996536
water heating,9,0.0315853136075869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0682025872748006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2800729912855539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6201391078320585,0.0,0.0,0.0
misc,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1994894835082588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5152274140204851,0.0,0.1121973770038236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0934252332628651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0517108870502046,0.0,0.0,0.0,0.0,0.0,0.0,0.0279496051543625,0.0,0.0,0.0,0.0
misc,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1551817359259344,0.0,0.0,0.475906812073848,0.0,0.0,0.0,0.3689114520002175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
misc,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1906343734186094,0.1889905592050248,0.0,0.0,0.0,0.0,0.0,0.0,0.2118254251824232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3113472215366909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0972024206572513,0.0,0.0
misc,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1747491698904576,0.0,0.0,0.0,0.1612832926757109,0.0,0.0,0.0,0.0,0.0,0.0,0.2138449541761804,0.2801319888962696,0.0,0.0,0.0,0.0339917021191261,0.0999683735448985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0360305186973566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
misc,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0190433387563133,0.0053208926255522,0.3608611218586861,0.1683051434005088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0708681133872932,0.0,0.0,0.0,0.0,0.0,0.0,0.1667557642537579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0797250620891759,0.0,0.0,0.0,0.0,0.110773456392327,0.0,0.0,0.0,0.0183471072363856,0.0
misc,6,0.0,0.2500010963296537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2234133537324801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1636784900887787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3629070598490874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
misc,7,0.0,0.0,0.0965140803338903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0887861393853033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1348794439357985,0.0,0.0,0.0,0.0,0.0,0.0,0.6798203363450078,0.0,0.0,0.0,0.0,0.0,0.0,0.0
misc,8,0.0,0.0,0.0,0.2621343734473876,0.0,0.2748406418634417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0639277660940847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0723492980788119,0.0,0.0,0.0,0.0,0.0,0.0818883694304184,0.1166917696678667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0917447460179479,0.0,0.0,0.0,0.0,0.0,0.0364230354000408
misc,9,0.0058306099867617,0.0,0.0,0.0,0.8551024781288388,0.0,0.0,0.0,0.0,0.0,0.0,0.0132310957186649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0458866497303075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0799491664354268,0.0,0.0,0.0
