End use,CDIV,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,Total
cooling,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1776659963378279,0.0,0.0,0.0,0.2151030076617462,0.0,0.0,0.0,0.0,0.0,0.0,0.2159011881437812,0.2688025483575415,0.0,0.0,0.0,0.0245462839238846,0.0756777137527228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0223032618224955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
cooling,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0366971637791752,0.0092337294148763,0.064144863048048,0.258394220018277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1405821194644018,0.0,0.0,0.0,0.0,0.0,0.0,0.1621248831128699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619765872740681,0.0,0.0,0.0,0.0,0.2450335831222326,0.0,0.0,0.0,0.0218128507660509,0.0,1.0000000000000002
cooling,6,0.0,0.2025694214896319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2301868817457333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1477191239233745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4195245728412602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
cooling,7,0.0,0.0,0.0764528979990759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0741889405032592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1225075736292732,0.0,0.0,0.0,0.0,0.0,0.0,0.7268505878683915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
cooling,8,0.0,0.0,0.0,0.1673718963404034,0.0,0.3183570476256626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0864506917920102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0331902208614598,0.0,0.0,0.0,0.0,0.0,0.0812308948530183,0.1227919469787524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1689146104159014,0.0,0.0,0.0,0.0,0.0,0.0216926911327913,1.0
cooling,9,0.0090680911057463,0.0,0.0,0.0,0.8262923086328824,0.0,0.0,0.0,0.0,0.0,0.0,0.0069263822899309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0549418672387379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1027713507327023,0.0,0.0,0.0,1.0
water heating,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2232267411928793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6074417642975702,0.0,0.046952219347852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054148383266405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0480644578320715,0.0,0.0,0.0,0.0,0.0,0.0,0.0201664340632218,0.0,0.0,0.0,0.0,1.0
water heating,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1723873857540361,0.0,0.0,0.5195406187347953,0.0,0.0,0.0,0.3080719955111686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
water heating,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2089782498089925,0.1775548219370359,0.0,0.0,0.0,0.0,0.0,0.0,0.1985153335992654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2652144751020797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1497371195526264,0.0,0.0,1.0
water heating,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1924959307879419,0.0,0.0,0.0,0.1743891135789652,0.0,0.0,0.0,0.0,0.0,0.0,0.2136165425589528,0.2835660226265026,0.0,0.0,0.0,0.0340043162302594,0.0755076914894876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0264203827278902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
water heating,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0490358105293535,0.0052115384078051,0.2486522677948162,0.1597033207396077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0923451258718368,0.0,0.0,0.0,0.0,0.0,0.0,0.1265157141467876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0688824929249716,0.0,0.0,0.0,0.0,0.2268850162307539,0.0,0.0,0.0,0.022768713354067,0.0,1.0
water heating,6,0.0,0.258454459074548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1872073111450602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1577717735523394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3965664562280524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002
water heating,7,0.0,0.0,0.0771569394204804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0870471249470631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1068216885322491,0.0,0.0,0.0,0.0,0.0,0.0,0.7289742471002072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
water heating,8,0.0,0.0,0.0,0.2163436560525496,0.0,0.2985532870245473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0793500317058428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0370034038667381,0.0,0.0,0.0,0.0,0.0,0.0837129082711381,0.1157790361432419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1468349290164161,0.0,0.0,0.0,0.0,0.0,0.0224227479195257,1.0
water heating,9,0.0443315711627056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1009169504011152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2698008575562675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5849506208799117,0.0,0.0,0.0,1.0
misc,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2208780220818741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5210781494005562,0.0,0.1093887531867645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0763027935222505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043227904177434,0.0,0.0,0.0,0.0,0.0,0.0,0.0291243776311206,0.0,0.0,0.0,0.0,1.0
misc,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1281920984754466,0.0,0.0,0.5305218385658226,0.0,0.0,0.0,0.3412860629587308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
misc,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197972596643493,0.1861381813462309,0.0,0.0,0.0,0.0,0.0,0.0,0.1728562570205961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288335123327502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1546978416621779,0.0,0.0,1.0
misc,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1960270628880873,0.0,0.0,0.0,0.1648015648265946,0.0,0.0,0.0,0.0,0.0,0.0,0.1944377023297951,0.2951473655023224,0.0,0.0,0.0,0.0443970500513627,0.0747801044294008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0304091499724367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
misc,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0246129351523657,0.0042475530373046,0.3517846184950712,0.131567071989229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0672885748360754,0.0,0.0,0.0,0.0,0.0,0.0,0.1307992085872046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0783660273167661,0.0,0.0,0.0,0.0,0.1879460723922227,0.0,0.0,0.0,0.0233879381937602,0.0,1.0
misc,6,0.0,0.2528685845363891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1998417828137794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1582210584979762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.389068574151855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
misc,7,0.0,0.0,0.0831898505944124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0945597388393093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102735024028141,0.0,0.0,0.0,0.0,0.0,0.0,0.7195153865381372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
misc,8,0.0,0.0,0.0,0.2582131112605521,0.0,0.2624943269442406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0800616361988484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0487721926136352,0.0,0.0,0.0,0.0,0.0,0.0900904988513179,0.130567312594024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1030724579065621,0.0,0.0,0.0,0.0,0.0,0.0267284636308193,1.0
misc,9,0.0133586619496777,0.0,0.0,0.0,0.6782202151098823,0.0,0.0,0.0,0.0,0.0,0.0,0.0327177246131388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0874212103563623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1882821879709388,0.0,0.0,0.0,1.0000000000000002
