End use,CDIV,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
water heating,6,0.0,0.2650134195850577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1298917192108486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2324485267243961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3726463344796976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
water heating,7,0.0,0.0,0.2579899953683979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0374385838005864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1988789989448018,0.0,0.0,0.0,0.0,0.0,0.0,0.5056924218862137,0.0,0.0,0.0,0.0,0.0,0.0,0.0
water heating,8,0.0,0.0,0.0,0.1547383366181653,0.0,0.2755888185549855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0740737812073662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1765312733126651,0.0,0.0,0.0,0.0,0.0,0.0943890049154725,0.0911488018347055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0507965664200863,0.0,0.0,0.0,0.0,0.0,0.0827334171365534
water heating,9,0.0202101119551603,0.0,0.0,0.0,0.2043513008851341,0.0,0.0,0.0,0.0,0.0,0.0,0.0209153910462478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2939232184863662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4605999776270914,0.0,0.0,0.0
misc,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1958971959665137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5137277085039386,0.0,0.1095614438646195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0888355090895778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0643718989008872,0.0,0.0,0.0,0.0,0.0,0.0,0.0276062436744631,0.0,0.0,0.0,0.0
misc,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1345904636546724,0.0,0.0,0.5160813972854089,0.0,0.0,0.0,0.3493281390599186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
misc,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1680968160997298,0.1937182529132471,0.0,0.0,0.0,0.0,0.0,0.0,0.216577755569442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3358677562821727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0857394191354084,0.0,0.0
misc,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1883533371533807,0.0,0.0,0.0,0.1547991386005424,0.0,0.0,0.0,0.0,0.0,0.0,0.2181501865602295,0.2522824543043008,0.0,0.0,0.0,0.0294848512336516,0.1251031496611447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03182688248675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
misc,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0180508660989438,0.0051738396958506,0.3853939874967019,0.1479147035025246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0770466353204675,0.0,0.0,0.0,0.0,0.0,0.0,0.1632714534918886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0855722062931487,0.0,0.0,0.0,0.0,0.1001533895431859,0.0,0.0,0.0,0.017422918557288,0.0
misc,6,0.0,0.2722260227866129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.178297919446203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174069962030458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3754060957367261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
misc,7,0.0,0.0,0.0890035668806417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0777511951487484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1540496237393937,0.0,0.0,0.0,0.0,0.0,0.0,0.6791956142312161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
misc,8,0.0,0.0,0.0,0.2609058657799628,0.0,0.2808469977598623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0498597437607993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0816084764739936,0.0,0.0,0.0,0.0,0.0,0.0681740252742128,0.1331571594668936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0864433590458089,0.0,0.0,0.0,0.0,0.0,0.0390043724384664
misc,9,0.0068110502200196,0.0,0.0,0.0,0.8321328594722384,0.0,0.0,0.0,0.0,0.0,0.0,0.0143621873439686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0508864468398501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0958074561239231,0.0,0.0,0.0
