End use,CDIV,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
cooling,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1649394070634897,0.0,0.0,0.0,0.13790784867502,0.0,0.0,0.0,0.0,0.0,0.0,0.3195845350586171,0.2059064219544862,0.0,0.0,0.0,0.0356471617390273,0.0990442079165095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0369704175928501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cooling,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0258014181771542,0.0379220359930848,0.0103880529737229,0.1905320846625829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2214274506681677,0.0,0.0,0.0,0.0,0.0,0.0,0.1497509457666367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0578023201204482,0.0,0.0,0.0,0.0,0.2106349253722561,0.0,0.0,0.0,0.0957407662659463,0.0
cooling,6,0.0,0.151296519964666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3923348522307704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1053291809567792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3510394468477843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cooling,7,0.0,0.0,0.1260226939147008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084016708269703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2795213834055799,0.0,0.0,0.0,0.0,0.0,0.0,0.5104392144100162,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cooling,8,0.0,0.0,0.0,0.0403486463750654,0.0,0.3732831264010933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0940719945807392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1148765906951449,0.0,0.0,0.0,0.0,0.0,0.0896993637803365,0.0488596961265772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1770998029452053,0.0,0.0,0.0,0.0,0.0,0.061760779095838
cooling,9,0.0526214992341516,0.0,0.0,0.0,0.5208914182738261,0.0,0.0,0.0,0.0,0.0,0.0,1.3193270009282548e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1541230837163849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272350805505628,0.0,0.0,0.0
water heating,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2259049440473849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5972015529656324,0.0,0.0166614672881348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0430830191826519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0963478156307383,0.0,0.0,0.0,0.0,0.0,0.0,0.0208012008854572,0.0,0.0,0.0,0.0
water heating,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2611302909311771,0.0,0.0,0.4685956964963807,0.0,0.0,0.0,0.2702740125724421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
water heating,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2938032853001644,0.1112735093580648,0.0,0.0,0.0,0.0,0.0,0.0,0.2362117256222553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2393614978575613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1193499818619541,0.0,0.0
water heating,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1506573757393896,0.0,0.0,0.0,0.1431876375766645,0.0,0.0,0.0,0.0,0.0,0.0,0.3183431587658302,0.2223727078492948,0.0,0.0,0.0,0.027010670002666,0.1039660588523024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0344623912138523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
