Technology,End use,CDIV,TRE,FRCC,MISW,MISC,MISE,MISS,ISNE,NYCW,NYUP,PJME,PJMW,PJMC,PJMD,SRCA,SRSE,SRCE,SPPS,SPPC,SPPN,SRSG,CANO,CASO,NWPP,RMRG,BASN,Total
all,clothes washing,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027636363636363,0.3171818181818182,0.4107272727272726,0.2693272727272727,0.0,0.0,1.0
all,dishwasher,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,dishwasher,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23198683044194,0.1901228314549829,0.4982904900595163,0.0795998480435608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,dishwasher,3,0.0,0.0,0.1363572644437769,0.1708220686892961,0.1895864624011214,0.0,0.0,0.0,0.0,0.0,0.3185741463903074,0.1846600580754981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,dishwasher,4,0.0,0.0,0.3829206711190748,0.1672910897540316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2509773578758756,0.1947792800130314,0.0,0.0,0.0,0.0,0.0040316012379866,0.0,1.0000000000000002
all,dishwasher,5,0.0,0.3044259328258902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0877069250013307,0.0725900888912545,0.0,0.1360648320647256,0.2249028583595039,0.171887475381913,0.0024218874753819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,dishwasher,6,0.0,0.0,0.0,0.0,0.0,0.075046992481203,0.0,0.0,0.0,0.0,0.0221334586466165,0.0,0.0,0.0,0.2593045112781955,0.643515037593985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,dishwasher,7,0.6097023681248952,0.0,0.0,0.0,0.0,0.187462586500012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1846850082609008,0.0,0.0,0.0181500371141919,0.0,0.0,0.0,0.0,0.0,1.0
all,dishwasher,8,0.0,0.0,0.0004545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079020979020979,0.0,0.0013286713286713,0.357062937062937,0.0,0.0,0.059055944055944,0.2624825174825175,0.3117132867132867,1.0
all,dishwasher,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025280845482712,0.3133114105951453,0.4170008933832614,0.267159611473322,0.0,0.0,1.0
all,lighting,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,lighting,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2741690408357075,0.18448876226654,0.4653687875910098,0.0759734093067426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,lighting,3,0.0,0.0,0.1351238892915626,0.1721296072588655,0.1920351131513247,0.0,0.0,0.0,0.0,0.0,0.3185417841131781,0.1821696061850688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998
all,lighting,4,0.0,0.0,0.374888743843826,0.1685456595264938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2546727585593069,0.1977392749065448,0.0,0.0,0.0,0.0,0.0041535631638283,0.0,1.0
all,lighting,5,0.0,0.303294210679652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0854039205893369,0.0763620094060848,0.0,0.1323407000457818,0.2284617305531277,0.1714321388438007,0.0027052898822158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,lighting,6,0.0,0.0,0.0,0.0,0.0,0.0748301642030519,0.0,0.0,0.0,0.0,0.0234185641620865,0.0,0.0,0.0,0.2630321237155634,0.6387191479192982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,lighting,7,0.5874130912496848,0.0,0.0,0.0,0.0,0.1963867574480348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1969091105587377,0.0,0.0,0.0192910407435426,0.0,0.0,0.0,0.0,0.0,1.0
all,lighting,8,0.0,0.0,0.000429331959471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0098746350678344,0.0,0.0015169729234644,0.3670502032171275,0.0,0.0,0.0603640735016314,0.2594023699124163,0.3013624134180548,1.0
all,lighting,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025677237129284,0.311735923881257,0.4332463160297285,0.2524500363760859,0.0,0.0,1.0
all,refrigeration,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,refrigeration,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2665812513346146,0.1933091323225852,0.4643889244786106,0.0757206918641896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,refrigeration,3,0.0,0.0,0.139076967246453,0.1719621025432447,0.197119410484006,0.0,0.0,0.0,0.0,0.0,0.3157523267220135,0.1760891930042825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998
all,refrigeration,4,0.0,0.0,0.3673485548370068,0.1734987462056223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2563283621486076,0.1985746337600633,0.0,0.0,0.0,0.0,0.0042497030487,0.0,1.0000000000000002
all,refrigeration,5,0.0,0.3149908526742476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0832765362126484,0.0757165405172723,0.0,0.1264393586110413,0.2278401549664598,0.1687950640312803,0.0029414929870502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002
all,refrigeration,6,0.0,0.0,0.0,0.0,0.0,0.0761708394698085,0.0,0.0,0.0,0.0,0.0229749631811487,0.0,0.0,0.0,0.274079528718704,0.6267746686303388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,refrigeration,7,0.5761257244761481,0.0,0.0,0.0,0.0,0.2034902235526399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2018024329660531,0.0,0.0,0.0185816190051589,0.0,0.0,0.0,0.0,0.0,1.0
all,refrigeration,8,0.0,0.0,0.0004516598499485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011291496248714,0.0,0.001681178330364,0.3744511078212431,0.0,0.0,0.0632574712066845,0.2513737987102602,0.2974932878327854,1.0
all,refrigeration,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030207477675614,0.3111635178462598,0.4313442327565648,0.2544715016296139,0.0,0.0,1.0
all,ceiling fan,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,ceiling fan,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2751707327784975,0.183447155185665,0.4649201783087024,0.0764619337271349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,ceiling fan,3,0.0,0.0,0.1350418097655666,0.1723346274451246,0.1928475436762729,0.0,0.0,0.0,0.0,0.0,0.3173809168284306,0.182395102284605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,ceiling fan,4,0.0,0.0,0.3740326033261979,0.1682858554256545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2565865305450354,0.1967314342170261,0.0,0.0,0.0,0.0,0.0043635764860859,0.0,1.0
all,ceiling fan,5,0.0,0.3041451302320868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0864932169279995,0.0767782941695985,0.0,0.1322590453025235,0.2263099219620958,0.171263519089606,0.0027508723160897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,ceiling fan,6,0.0,0.0,0.0,0.0,0.0,0.0747526393031293,0.0,0.0,0.0,0.0,0.0224399943189887,0.0,0.0,0.0,0.263220186526535,0.6395871798513469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,ceiling fan,7,0.5862266643403703,0.0,0.0,0.0,0.0,0.1975524039779666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1968794396949228,0.0,0.0,0.0193414919867401,0.0,0.0,0.0,0.0,0.0,0.9999999999999998
all,ceiling fan,8,0.0,0.0,0.0002814409778063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104133161788356,0.0,0.0016886458668382,0.3692103570279833,0.0,0.0,0.0551222257960759,0.260815374718559,0.3024686394339015,1.0
all,ceiling fan,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026841270486803,0.3013339298060108,0.444690715360527,0.2512912277847818,0.0,0.0,1.0
all,misc,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,misc,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2741690408357075,0.18448876226654,0.4653687875910098,0.0759734093067426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,misc,3,0.0,0.0,0.1351238892915626,0.1721296072588655,0.1920351131513247,0.0,0.0,0.0,0.0,0.0,0.3185417841131781,0.1821696061850688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998
all,misc,4,0.0,0.0,0.374888743843826,0.1685456595264938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2546727585593069,0.1977392749065448,0.0,0.0,0.0,0.0,0.0041535631638283,0.0,1.0
all,misc,5,0.0,0.303294210679652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0854039205893369,0.0763620094060848,0.0,0.1323407000457818,0.2284617305531277,0.1714321388438007,0.0027052898822158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,misc,6,0.0,0.0,0.0,0.0,0.0,0.0748301642030519,0.0,0.0,0.0,0.0,0.0234185641620865,0.0,0.0,0.0,0.2630321237155634,0.6387191479192982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,misc,7,0.5874130912496848,0.0,0.0,0.0,0.0,0.1963867574480348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1969091105587377,0.0,0.0,0.0192910407435426,0.0,0.0,0.0,0.0,0.0,1.0
all,misc,8,0.0,0.0,0.000429331959471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0098746350678344,0.0,0.0015169729234644,0.3670502032171275,0.0,0.0,0.0603640735016314,0.2594023699124163,0.3013624134180548,1.0
all,misc,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025677237129284,0.311735923881257,0.4332463160297285,0.2524500363760859,0.0,0.0,1.0
all,pool heaters,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,pool heaters,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1278195488721804,0.2105263157894736,0.5689223057644109,0.0927318295739348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,pool heaters,3,0.0,0.0,0.1384615384615384,0.223076923076923,0.1769230769230769,0.0,0.0,0.0,0.0,0.0,0.2961538461538461,0.1653846153846153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,pool heaters,4,0.0,0.0,0.2717391304347826,0.3369565217391305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.1304347826086956,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,pool heaters,5,0.0,0.5602693602693603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039057239057239,0.0417508417508417,0.0,0.0525252525252525,0.142087542087542,0.1589225589225589,0.0053872053872053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,pool heaters,6,0.0,0.0,0.0,0.0,0.0,0.0629139072847682,0.0,0.0,0.0,0.0,0.009933774834437,0.0,0.0,0.0,0.304635761589404,0.6225165562913908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,pool heaters,7,0.6609808102345416,0.0,0.0,0.0,0.0,0.1940298507462686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1407249466950959,0.0,0.0,0.0042643923240938,0.0,0.0,0.0,0.0,0.0,1.0
all,pool heaters,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015015015015015,0.0,0.0,0.7897897897897899,0.0,0.0,0.003003003003003,0.033033033033033,0.1591591591591591,1.0
all,pool heaters,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3438256658595641,0.4503631961259079,0.2058111380145278,0.0,0.0,1.0
all,pool pumps,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,pool pumps,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1317463201889878,0.2327821188442667,0.5498818826094858,0.0855896783572596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,pool pumps,3,0.0,0.0,0.1268944258926277,0.2006164911379399,0.19958900590804,0.0,0.0,0.0,0.0,0.0,0.3120986385820704,0.1608014384793218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,pool pumps,4,0.0,0.0,0.3004524886877827,0.2398190045248868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.334841628959276,0.1248868778280542,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998
all,pool pumps,5,0.0,0.4982727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0572727272727272,0.0544545454545454,0.0,0.0713636363636363,0.1438181818181818,0.1713636363636363,0.0034545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,pool pumps,6,0.0,0.0,0.0,0.0,0.0,0.0721040189125295,0.0,0.0,0.0,0.0,0.0212765957446808,0.0,0.0,0.0,0.2781717888100867,0.6284475965327029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,pool pumps,7,0.6242562929061783,0.0,0.0,0.0,0.0,0.1901601830663615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1720823798627002,0.0,0.0,0.0135011441647597,0.0,0.0,0.0,0.0,0.0,0.9999999999999998
all,pool pumps,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113346557098328,0.0,0.0,0.7316520260697081,0.0,0.0,0.0113346557098328,0.0410881269481439,0.2045905355624822,1.0
all,pool pumps,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034298780487804,0.3809070121951219,0.4811356707317072,0.1345274390243902,0.0,0.0,0.9999999999999998
all,portable electric spas,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,portable electric spas,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2404463983767331,0.2593845113290496,0.4159621237740953,0.0842069665201217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,portable electric spas,3,0.0,0.0,0.1295875284183176,0.1906463137382267,0.2305943488145501,0.0,0.0,0.0,0.0,0.0,0.2884053264046768,0.1607664826242286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,portable electric spas,4,0.0,0.0,0.3831967213114753,0.148224043715847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1905737704918032,0.2739071038251366,0.0,0.0,0.0,0.0,0.0040983606557377,0.0,0.9999999999999998
all,portable electric spas,5,0.0,0.4212952293155104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0836598294537911,0.0592302373818852,0.0,0.1032495966812629,0.1532611200737497,0.1772297764461857,0.0020742106476146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,portable electric spas,6,0.0,0.0,0.0,0.0,0.0,0.0601626016260162,0.0,0.0,0.0,0.0,0.0308943089430894,0.0,0.0,0.0,0.2349593495934959,0.6739837398373983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,portable electric spas,7,0.6169692737430167,0.0,0.0,0.0,0.0,0.1595670391061452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2032122905027933,0.0,0.0,0.0202513966480446,0.0,0.0,0.0,0.0,0.0,1.0
all,portable electric spas,8,0.0,0.0,0.0011659541391371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0116595413913719,0.0,0.0023319082782743,0.3983676642052079,0.0,0.0,0.0804508356004663,0.1912164788184998,0.3148076175670423,1.0
all,portable electric spas,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019545131485429,0.3208955223880597,0.4051172707889126,0.2720326936744847,0.0,0.0,1.0
all,fans and pumps,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,fans and pumps,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2694916220221133,0.1912259204377066,0.463738173942779,0.0755442835974011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,fans and pumps,3,0.0,0.0,0.1387781087833942,0.1717758985200845,0.1965212377474534,0.0,0.0,0.0,0.0,0.0,0.3159475302709975,0.1769772246780703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,fans and pumps,4,0.0,0.0,0.3680939226519337,0.172811304717382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2565342116447088,0.198284105397365,0.0,0.0,0.0,0.0,0.0042764555886102,0.0,1.0
all,fans and pumps,5,0.0,0.3138589271144346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833221256870287,0.0755036716249294,0.0,0.1266822677103227,0.2283132044005703,0.1694237476576019,0.0028960558051124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002
all,fans and pumps,6,0.0,0.0,0.0,0.0,0.0,0.0761428824886155,0.0,0.0,0.0,0.0,0.0230350700810219,0.0,0.0,0.0,0.2729907150038441,0.6278313324265185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,fans and pumps,7,0.577359750667854,0.0,0.0,0.0,0.0,0.2026459737946826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2012625620150108,0.0,0.0,0.0187317135224526,0.0,0.0,0.0,0.0,0.0,1.0
all,fans and pumps,8,0.0,0.0,0.0004568527918781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0112182741116751,0.0,0.0016243654822335,0.373730964467005,0.0,0.0,0.0620558375634517,0.2527664974619289,0.2981472081218274,1.0
all,fans and pumps,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029456071447786,0.3132565771775972,0.4292919782643783,0.2545058374132458,0.0,0.0,1.0
