End use,CDIV,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
cooling,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1229965077371745,0.0,0.0,0.0,0.2217588039546132,0.0,0.0,0.0,0.0,0.0,0.0,0.1505226772031957,0.3756887301826964,0.0,0.0,0.0,0.0208754226087108,0.0877028904027472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020454967910862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cooling,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0228341284871743,0.0044282682908229,0.4620284214893309,0.1500399066757462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0587627142996604,0.0,0.0,0.0,0.0,0.0,0.0,0.1293147915411098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061384106960646,0.0,0.0,0.0,0.0,0.103133192835502,0.0,0.0,0.0,0.0080744694200071,0.0
cooling,6,0.0,0.3077528140648247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1559073384506349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1742953064133116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3620445410712286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cooling,7,0.0,0.0,0.0596769302124678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097081143098704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09012399648156,0.0,0.0,0.0,0.0,0.0,0.0,0.7531179302072681,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cooling,8,0.0,0.0,0.0,0.4886749100540987,0.0,0.1654261523234786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0252246174975559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0174024458565871,0.0,0.0,0.0,0.0,0.0,0.0575239025922235,0.1540598713266738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0803377335203107,0.0,0.0,0.0,0.0,0.0,0.0113503668290715
cooling,9,0.0014081063063037,0.0,0.0,0.0,0.8278665676499064,0.0,0.0,0.0,0.0,0.0,0.0,0.0581899085252549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0381403135006925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0743951040178423,0.0,0.0,0.0
water heating,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2250189889261358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5168526560898733,0.0,0.1059575508473359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0837199512253071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0403508887557453,0.0,0.0,0.0,0.0,0.0,0.0,0.0280999641556022,0.0,0.0,0.0,0.0
water heating,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1460277409525849,0.0,0.0,0.4806196599035577,0.0,0.0,0.0,0.3733525991438573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
water heating,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2122129846047155,0.1896254359308722,0.0,0.0,0.0,0.0,0.0,0.0,0.1854002207402586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2987321763842719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1140291823398816,0.0,0.0
water heating,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1474736409373358,0.0,0.0,0.0,0.1574465891862085,0.0,0.0,0.0,0.0,0.0,0.0,0.2042205782929639,0.310514468342048,0.0,0.0,0.0,0.0358340326668936,0.1099443639554223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0345663266191276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
