End use,CDIV,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
water heating,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081328380478293,0.0133651363885815,0.3005963453745398,0.138886936860002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090593084195792,0.0,0.0,0.0,0.0,0.0,0.0,0.1856247589038767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0871844816486772,0.0,0.0,0.0,0.0,0.1404693248168856,0.0,0.0,0.0,0.0351470937638157,0.0
water heating,6,0.0,0.2453854633116326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2484789524201752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1227379640857633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3833976201824287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
water heating,7,0.0,0.0,0.1045556026796041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1231511207331843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0945589132287714,0.0,0.0,0.0,0.0,0.0,0.0,0.6777343633584402,0.0,0.0,0.0,0.0,0.0,0.0,0.0
water heating,8,0.0,0.0,0.0,0.3413363456828227,0.0,0.2043210303413672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1287946975504657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0736661908339482,0.0,0.0,0.0,0.0,0.0,0.0550639012908183,0.1025485728256134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0606970693110436,0.0,0.0,0.0,0.0,0.0,0.0335721921639204
water heating,9,0.0091462417043689,0.0,0.0,0.0,0.4108899007627715,0.0,0.0,0.0,0.0,0.0,0.0,0.0345229929239614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2010094747584031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3444313898504949,0.0,0.0,0.0
cooking,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2522264891895773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4264001125993113,0.0,0.1050224992447104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1005552260311134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0694914053682418,0.0,0.0,0.0,0.0,0.0,0.0,0.0463042675670457,0.0,0.0,0.0,0.0
cooking,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1749526148633655,0.0,0.0,0.4335428023417874,0.0,0.0,0.0,0.3915045827948471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cooking,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2223202918786641,0.1516408650448504,0.0,0.0,0.0,0.0,0.0,0.0,0.201629689739228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285458244676967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1389509086602904,0.0,0.0
cooking,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1375454883026146,0.0,0.0,0.0,0.1424150091783956,0.0,0.0,0.0,0.0,0.0,0.0,0.2361396272375945,0.3053724823470603,0.0,0.0,0.0,0.0398299331216466,0.0961703108308668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0425271489818211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cooking,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0084284061077484,0.0133784551945056,0.351985323305633,0.1391472576273609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0817867824814907,0.0,0.0,0.0,0.0,0.0,0.0,0.1657854593044697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0823341104637058,0.0,0.0,0.0,0.0,0.1282603894552899,0.0,0.0,0.0,0.0288938160597957,0.0
